Assets - Total,Cash,Debt in Current Liabilities - Total,Long-Term Debt - Total,Earnings Before Interest,Gross Profit (Loss),Liabilities - Total,Retained Earnings,total asset/total libiilities,EBTI/total asset,gross profit/rev,EBTI/REV,Stockholders Equity - Total,Interest and Related Expense - Total,Book Value Per Share,Inventories - Total,Operating Activities,Credit Score
4833.682,164.654,11.006,3975.648,561.822,992.283,4544.3,-754.074,1.063680215,0.11623065,0.448886541,0.254155653,289.382,255.947,4.6345,9.877,395.623,BB-
5455.619,334.174,0.0,250.0,1053.379,1699.527,1843.563,3597.954,2.959279938,0.193081482,0.182425966,0.11306892,3612.056,12.704,13.6779,1054.552,229.37,A
23200.0,298.0,848.0,8009.0,1948.0,1948.0,18652.0,375.0,1.243834441,0.083965517,0.211142424,0.211142424,4548.0,482.0,10.5767,379.0,-77.0,A-
2289.93,261.898,246.987,1697.016,158.199,413.111,2407.729,-837.264,0.951074643,0.069084645,0.200210819,0.076669833,-117.799,145.409,-1.7672,1439.648,-137.434,B-
3322.8,653.9,1.4,597.6,600.5,1190.4,1387.1,1779.8,2.395501406,0.180721079,0.354348991,0.178752158,1935.7,31.2,32.9441,441.8,215.6,A
3397.117,5.961,250.0,683.539,919.696,997.445,2192.594,2555.972,1.549359799,0.270728385,0.161779993,0.14916954,1204.523,27.028,10.3326,27.74,-13.032000000000039,BBB+
5716.853,56.808,32.364,1614.438,386.683,386.683,3759.288,1108.079,1.520727595,0.067639136,0.30150157,0.30150157,1957.565,88.265,38.8542,110.575,113.27700000000002,BBB
17678.0,3990.0,1476.0,5981.0,3395.0,6073.0,10854.0,16515.0,1.62870831,0.192046612,0.419290251,0.234396576,6824.0,250.0,17.8072,1180.0,3551.0,A+
40830.0,215.0,1978.0,4913.0,5386.0,6528.0,18300.0,20964.0,2.231147541,0.131912809,0.188295019,0.155354928,22530.0,86.0,26.581,1121.0,-100.0,AAA
5162.3,86.4,326.4,1407.3,629.9,629.9,3555.7,890.9,1.451837894,0.122019255,0.241183903,0.241183903,1606.6,86.7,19.4504,118.5,257.6,A-
17298.5,1705.2,482.7,3741.7,1745.4,4239.5,11253.1,5826.5,1.537220855,0.100898922,0.328862653,0.135392587,6045.4,215.1,22.486,1358.9,859.5,BBB
1976.9,60.0,66.6,1192.5,162.8,639.4,2102.8,-424.2,0.940127449,0.082351156,0.176522555,0.044945061,-126.9,106.2,-4.0109,738.9,-100.5,B-
1820.361,92.405,7.886,805.101,154.857,515.98,1288.334,397.849,1.412957354,0.08506939,0.259050683,0.077746834,532.027,52.976,10.0101,400.065,27.929999999999993,BB-
91956.0,2561.0,1588.0,12107.0,24191.0,43864.0,35179.0,34084.0,2.61394582,0.263071469,0.785108287,0.432987292,56777.0,468.0,11.766,4273.0,13611.0,A+
117532.0,8476.0,5731.0,35074.0,22833.0,51440.0,105518.0,109918.0,1.113857351,0.194270497,0.55435216,0.246063819,12014.0,1030.0,11.9815,2103.0,15452.0,AA-
3494.621,478.573,8.09,934.232,685.514,1454.045,1971.932,2810.304,1.772181292,0.196162617,0.470788235,0.221954565,1522.689,46.067,18.7992,568.729,202.32999999999998,BBB+
7443.0,497.0,1295.0,3929.0,301.0,1611.0,12061.0,-6945.0,0.617113009,0.040440683,0.149083842,0.027854895,-4618.0,314.0,-57.1867,1319.0,-179.0,CCC+
28684.0,1881.0,742.0,8631.0,3931.0,5667.0,23421.0,-237.0,1.224712865,0.137045043,0.23995427,0.166447898,5263.0,671.0,12.1751,2424.0,2086.0,BBB
2077.651,158.847,3.435,268.311,193.291,302.454,731.219,898.452,2.841352591,0.093033431,0.463932042,0.296487692,1346.432,16.479,29.1341,4.03,14.311000000000007,BBB
72857.0,1261.0,2552.0,33423.0,4770.0,4770.0,51807.0,1136.0,1.406315749,0.065470717,0.12672352,0.12672352,18801.0,1545.0,12.0602,1148.0,-9770.0,A-
12747.2,1660.6,109.3,1623.5,950.3,950.3,10338.6,546.6,1.232971582,0.074549705,0.126082976,0.126082976,2151.2,84.9,5.1143,0.0,343.9,BB+
3586.5,92.0,0.0,1207.7,404.9,1504.1,2453.5,861.7,1.461789281,0.112895581,0.233356605,0.062819021,1133.0,48.1,34.1862,1072.8,-385.7,BB
3388.967,432.056,19.041,316.399,352.666,978.736,1959.58,1197.794,1.729435389,0.104062978,0.152333281,0.054889949,1429.387,9.075,22.4832,150.055,229.95000000000002,BBB-
131119.0,14523.0,3638.0,15122.0,25252.0,55480.0,61367.0,86523.0,2.136636955,0.192588412,0.746391142,0.339723668,69752.0,648.0,25.0616,8184.0,12260.0,AAA
5538.664,630.861,0.0,747.919,845.068,1765.111,1869.318,2448.842,2.962933006,0.152576145,0.602548706,0.288477399,3669.346,53.812,22.1782,656.457,458.88699999999994,BBB
83198.0,315.0,2717.0,40246.0,6760.0,6760.0,48772.0,-2123.0,1.705855819,0.081251953,0.416615309,0.416615309,34426.0,1807.0,16.0347,459.0,-471.0,BBB-
1201.205,12.411,10.0,271.232,147.34,542.339,683.54,353.723,1.757329491,0.122660162,0.302145115,0.082085303,517.665,13.382,19.0795,359.741,3.5379999999999967,BB+
10475.7,13.0,548.4,3488.0,840.5,840.5,6850.6,949.1,1.529165329,0.080233302,0.327272019,0.327272019,3625.1,201.5,23.2617,242.8,-84.0,BBB+
8091.0,348.0,474.9,1841.0,1105.5,1105.5,4026.9,2798.5,2.009237875,0.136633296,0.428970548,0.428970548,4064.1,73.7,33.9644,111.0,4.600000000000023,BBB-
10347.001,4.556,289.366,3430.013,919.4,919.4,7045.694,855.299,1.468556682,0.088856665,0.353383918,0.353383918,3301.307,195.162,25.0204,247.406,-14.461999999999989,BBB+
15153.0,443.0,1436.0,5939.0,1874.0,5743.0,12302.0,5476.0,1.231750935,0.12367188,0.393814716,0.128505794,2851.0,221.0,7.8342,1279.0,1063.0,BBB+
3868.086,177.929,80.117,981.666,438.234,1020.494,1906.478,1435.026,2.028917197,0.113294792,0.359684759,0.154460575,1961.608,32.451,24.5228,703.766,-270.40799999999996,BBB
15526.0,789.0,1326.0,5630.0,3974.0,7568.0,14455.0,5158.0,1.07409201,0.255957748,0.383694991,0.20148043,999.0,284.0,1.9954,1892.0,1893.0,A
4141.909,24.299,116.7,600.0,644.343,854.759,1876.996,1913.109,2.206669061,0.155566672,0.333068232,0.251076835,2264.913,22.1,39.6349,192.354,42.08100000000002,A-
1137.005,186.811,22.635,446.638,66.662,166.519,702.957,286.188,1.617460243,0.05862947,0.227326589,0.091004901,434.048,35.699,19.0325,56.586,11.492999999999995,B+
5074.0,16.1,287.1,1851.0,274.1,274.1,3565.6,435.8,1.423042405,0.054020497,0.168448869,0.168448869,1508.4,46.2,34.9296,270.2,-1278.1000000000001,A-
7993.306,1452.677,518.267,817.202,1018.0,2245.191,2780.222,3547.082,2.875060337,0.127356566,0.487310706,0.220953272,5213.084,61.692,30.9808,740.503,162.735,BBB
811.275,16.704,31.4,773.35,156.32,375.649,988.819,-424.113,0.820448434,0.192684355,0.572027891,0.238039766,-177.544,82.06,-3.3165,6.655,73.649,B-
3140.6,332.8,202.6,766.7,430.7,880.3,1985.7,2058.7,1.581608501,0.1371394,0.232741982,0.113872511,1154.9,41.8,8.32,481.6,203.59999999999997,BBB+
12958.267,1281.814,1502.489,4515.113,980.261,1872.245,7706.965,2660.164,1.681370942,0.075647538,0.241302518,0.126340007,5251.302,273.451,23.542,9161.096,-661.4380000000001,BB
52623.908,4276.775,11716.357,7495.729,1474.068,2263.402,41942.2,4875.151,1.254676865,0.028011375,0.183495668,0.119503779,10495.022,965.596,28.0332,21644.162,-917.7819999999999,BBB-
37178.2,3871.6,2688.7,5367.7,4742.7,15978.1,21790.1,12490.9,1.706196851,0.127566692,0.81456086,0.241782051,15388.1,187.1,14.4944,2740.0,75.10000000000036,AA-
926.338,184.044,10.459,400.284,121.658,680.271,726.727,1115.657,1.274671231,0.131332192,0.597461099,0.10684848,199.611,17.876,1.5672,158.241,-40.584999999999994,B
33684.0,999.0,1412.0,11764.0,2229.0,10548.0,20897.0,4818.0,1.611906015,0.066173851,0.247541715,0.052310436,12787.0,544.0,31.0226,4309.0,-1845.0,BBB
37073.0,1446.0,0.0,6169.0,6319.0,6319.0,33673.0,3086.0,1.100971104,0.170447495,0.138574561,0.138574561,3400.0,340.0,10.828,2882.0,3314.0,A-
8746.78,0.448,0.0,3073.0,1546.725,1740.243,5289.351,1058.355,1.653658455,0.176833646,0.719532667,0.639519403,3457.429,168.977,20.5033,13.8,-291.42100000000005,BB+
2353.5,532.7,2.4,759.5,27.5,177.0,1237.7,681.0,1.901510867,0.011684725,0.091482324,0.014213355,1115.8,31.1,7.8453,229.8,3.8999999999999986,BB
2358.438,153.825,60.822,861.45,102.857,306.11,1130.102,317.874,2.086924897,0.04361234,0.180640204,0.060697493,1228.336,66.269,25.1543,1769.247,304.946,BB+
18139.0,1253.0,217.0,811.0,3311.0,5018.0,9466.0,4597.0,1.916226495,0.18253487,0.136950411,0.090363254,8673.0,47.0,42.2055,2757.0,1378.0,A-
3816.6,68.0,80.3,1443.2,412.9,1054.5,2992.5,356.4,1.275388471,0.108185296,0.271323813,0.106239547,824.1,98.4,6.0799,644.5,-4.0,BB-
36011.0,2398.0,1068.0,5323.0,4388.0,5529.0,14991.0,17361.0,2.402174638,0.121851656,0.509773188,0.404573115,21020.0,285.0,31.1407,357.0,1593.0,BBB
17840.0,1958.0,11.0,3376.0,2738.0,2738.0,10707.0,6488.0,1.666199682,0.153475336,0.211412246,0.211412246,7133.0,165.0,13.0595,0.0,961.0,A-
7167.0,1383.0,505.0,2919.0,1007.0,2583.0,6039.0,579.0,1.186785892,0.140505093,0.303133435,0.118178618,1128.0,225.0,2.6783,819.0,297.0,BBB
6722.046,971.65,0.0,2100.0,951.119,3208.723,3772.975,3274.172,1.781630146,0.141492486,0.532672545,0.157893024,2949.071,79.271,8.7225,562.047,227.31899999999996,BBB+
4414.3,77.3,270.8,1014.1,701.5,1823.5,2604.9,796.6,1.694613997,0.158915343,0.429746418,0.165323341,1809.4,49.7,13.9579,713.8,348.90000000000003,A-
3443.957,665.309,27.026,864.521,72.497,281.061,1904.843,-337.38,1.808000449,0.021050495,0.12215322,0.031508256,1539.114,85.4,6.258,357.617,-950.554,B+
34281.4,2077.9,0.0,14989.7,9507.1,11995.0,21428.0,41774.8,1.599841329,0.277325313,0.43711486,0.346452245,12853.4,585.2,13.3486,110.0,4618.3,A
74252.0,2481.0,1260.0,11695.0,10749.0,27298.0,36289.0,31632.0,2.046129681,0.144763777,0.195871333,0.077127297,37963.0,634.0,33.2965,11930.0,5694.0,BBB+
98335.0,7441.0,2704.0,18699.0,15457.0,32796.0,49544.0,41698.0,1.984801389,0.157187166,0.776475602,0.365958757,48791.0,732.0,17.1405,5571.0,15113.0,AA
22498.0,4150.0,1804.0,4955.0,5462.0,7540.0,10868.0,2785.0,2.070114096,0.242777136,0.460936545,0.3339039,11630.0,352.0,10.0913,2455.0,1948.0,BB
2061.096,162.182,0.296,698.081,222.282,652.341,945.466,297.294,2.179978973,0.107846505,0.573102174,0.195281758,1115.63,27.059,11.6657,205.005,-35.028999999999996,BB
46527.854,1422.026,1500.29,12529.819,3752.148,3752.148,36215.369,10127.35,1.284754381,0.080643049,0.300293855,0.300293855,10312.485,661.083,55.8339,1124.018,252.17300000000023,BBB
575.772,2.673,24.91,136.039,45.836,45.836,376.045,48.623,1.531125264,0.0796079,0.391295811,0.391295811,199.727,5.607,12.2359,2.253,12.892999999999997,A-
31269.0,1897.0,106.0,6790.0,8543.0,16782.0,18127.0,28028.0,1.724995863,0.273209888,0.527387574,0.268470507,13142.0,157.0,20.6397,3706.0,6603.0,AA-
4360.8,145.8,104.4,1272.8,324.5,324.5,2749.6,509.0,1.585976142,0.074412952,0.285450387,0.285450387,1611.2,54.8,35.041,80.5,-404.40000000000003,BBB+
3208.452,231.292,108.922,765.114,362.612,905.561,1861.037,1241.073,1.72401301,0.113017742,0.341929516,0.13691816,1347.415,12.513,32.5125,517.056,118.40499999999997,BB+
10423.0,3954.0,4.0,3396.0,1144.0,3009.0,7657.0,1555.0,1.361238083,0.109757268,0.511647679,0.194524741,2766.0,147.0,12.4431,762.0,1808.0,BBB
16742.307,1193.308,465.388,2536.238,3249.448,4052.614,8168.873,8557.777,2.049524702,0.194086036,0.766244155,0.614386304,8573.434,136.424,48.3013,242.733,443.9200000000001,BBB
8607.0,511.0,187.0,3472.0,821.0,2066.0,6709.0,1427.0,1.282903562,0.095387475,0.313457745,0.124563799,1883.0,181.0,11.0973,669.0,-284.0,BB+
6739.597,36.886,85.6,1649.0,953.454,953.454,4328.914,1610.382,1.556879393,0.141470477,0.451215074,0.451215074,2410.683,94.277,28.6451,67.239,28.92700000000002,BBB
18141.0,193.0,112.0,11695.0,1952.0,1952.0,16955.0,-1592.0,1.069949867,0.107601566,0.117484201,0.117484201,785.0,779.0,6.6171,276.0,-715.0,B
818.251,1.211,80.19,340.194,92.346,266.511,589.741,116.312,1.38747518,0.112857791,0.218455937,0.075694932,228.51,18.864,7.4419,303.83,-21.142000000000003,B+
6681.1,199.4,397.4,2084.5,881.0,2376.5,4826.2,1316.8,1.384339646,0.131864513,0.414964205,0.153832722,1854.9,64.3,6.8774,708.5,-119.0,BBB-
24916.0,2403.0,166.0,6480.0,2133.0,2644.0,11827.0,764.0,2.106704997,0.085607642,0.362589139,0.292512342,13089.0,384.0,20.6028,1972.0,65.0,BBB
1020.122,85.052,11.648,172.498,169.969,282.617,394.664,230.624,2.584786046,0.166616346,0.252693989,0.151972969,625.458,11.231,7.4465,196.556,49.158,B+
22553.0,1183.0,68.0,6103.0,2434.0,3435.0,12228.0,7368.0,1.844373569,0.107923558,0.696613263,0.493611843,10325.0,326.0,28.3115,105.0,-1025.0,BBB
33241.0,973.0,102.0,9204.0,4526.0,4526.0,20833.0,9950.0,1.595593529,0.136157155,0.389366827,0.389366827,12408.0,576.0,40.2543,236.0,1320.0,BBB+
24866.3,25.4,1843.5,8155.9,1821.3,1821.3,18691.0,1443.4,1.330388957,0.073243707,0.281473125,0.281473125,6175.3,451.6,19.5398,615.9,-795.5999999999999,BBB-
36957.884,79.608,1277.226,11499.634,2967.175,2967.175,26743.402,3112.819,1.381944002,0.080285305,0.25390559,0.25390559,10214.482,566.608,20.1974,597.183,-441.52300000000014,A-
26572.0,3863.0,3.0,5925.0,3583.0,5988.0,19337.0,7036.0,1.374153178,0.134841186,0.250502008,0.149891232,7235.0,282.0,36.3696,742.0,3235.0,BBB+
3064.945,9.534,274.7,621.7,222.158,222.158,2297.624,392.204,1.333962824,0.072483519,0.287444008,0.287444008,767.321,44.563,28.1235,97.852,71.27100000000002,A+
4973.943,20.362,269.57,1690.261,301.794,301.794,3496.16,255.992,1.422687463,0.060675002,0.25047993,0.25047993,1477.783,77.802,31.4992,55.094,-960.7149999999999,BBB
15615.927,1024.144,226.011,4381.6,2106.251,2630.949,7540.809,7232.506,2.07085566,0.134878384,0.124659153,0.099798007,8075.118,177.088,24.3626,2745.032,359.0469999999999,A
56259.0,3789.0,0.0,6838.0,3480.0,5133.0,21300.0,35710.0,2.641267606,0.06185677,0.265793289,0.18019884,34959.0,77.0,45.3656,1052.0,2202.0,A
3511.701,430.714,0.0,750.0,858.109,1088.98,1854.081,2057.188,1.89403861,0.244357079,0.297566089,0.2344801,1657.62,5.42,16.6406,375.588,-45.360000000000014,BBB
52166.0,85.0,2603.0,19176.0,2495.0,2495.0,39744.0,2531.0,1.312550322,0.047828087,0.165791747,0.165791747,12422.0,1073.0,29.494,817.0,-513.0,BBB-
9527.8,5.5,98.0,2755.3,818.2,818.2,6283.4,2156.8,1.516344654,0.085875018,0.333537157,0.333537157,3244.4,150.8,16.2708,137.4,163.80000000000007,A-
2698.1,256.8,16.4,658.7,360.9,527.1,1684.8,147.6,1.601436372,0.133760795,0.235186507,0.161029805,1013.3,34.5,13.0917,210.1,148.5,BB+
1791.279,0.0,11.055,498.489,160.405,160.405,1218.513,108.24,1.470053253,0.089547748,0.200691388,0.200691388,572.766,30.337,15.3895,85.203,-50.864000000000004,BBB
2735.406,56.772,5.258,608.551,245.989,1172.966,1744.568,661.764,1.567956079,0.089927784,0.124252477,0.026057654,990.838,18.163,15.7101,872.457,-278.56,BBB
7555.0,67.0,34.0,1991.0,724.0,1287.0,3825.0,255.0,1.975163399,0.095830576,0.243934799,0.137225171,3730.0,114.0,31.3413,817.0,142.0,BBB-
7858.0,512.0,488.0,2972.0,1075.0,1646.0,6583.0,-1430.0,1.193680693,0.136803258,0.242629717,0.158461085,1275.0,210.0,7.0525,1035.0,70.0,BB+
17583.0,686.0,481.0,3544.0,2417.0,6643.0,12318.0,12382.0,1.427423283,0.137462322,0.431083712,0.156846204,5265.0,203.0,38.0933,1825.0,969.0,A-
60127.0,151.0,633.0,15050.0,5232.0,5232.0,44127.0,5327.0,1.362589798,0.087015817,0.306143944,0.306143944,16000.0,779.0,33.0775,476.0,-892.0,BBB
39732.0,570.0,2202.0,12167.0,2938.0,2938.0,27632.0,8842.0,1.437898089,0.073945434,0.26624377,0.26624377,12100.0,615.0,46.06,396.0,-854.0,BBB+
1520.659,108.456,10.0,605.0,261.537,299.303,854.445,-24.663,1.779703784,0.171989249,0.308978986,0.269992072,666.214,45.465,5.4277,47.943,69.125,B+
13274.362,1613.555,816.622,1508.142,1829.948,3425.066,6611.554,8350.691,2.007752187,0.137855816,0.259161132,0.138464892,6662.808,82.566,44.7233,1371.681,958.115,A
47535.0,1343.0,14.0,1487.0,829.0,829.0,42481.0,3639.0,1.118970834,0.017439781,0.145566286,0.145566286,5054.0,74.0,55.6271,0.0,-2101.0,BBB+
48864.0,1751.0,3001.0,18856.0,4631.0,4631.0,35236.0,4188.0,1.386763537,0.094773248,0.400466966,0.400466966,13628.0,1024.0,20.4671,836.0,-583.0,BBB
10655.2,110.4,6.7,2997.4,1203.2,2715.7,5991.4,1663.7,1.778415729,0.11292139,0.385807643,0.170933371,4663.8,72.3,25.5632,1130.4,995.1,BBB
70509.0,6134.0,5076.0,23821.0,12658.0,38240.0,52961.0,38423.0,1.331338154,0.179523181,0.573459502,0.189823493,17548.0,909.0,11.7115,3143.0,8264.0,A
3773.315,135.583,81.292,784.067,295.406,559.158,2407.81,290.893,1.56711493,0.07828819,0.124470067,0.065758166,1365.505,45.952,28.0558,726.402,-99.29499999999999,BB-
2340.588,16.066,0.0,664.923,511.505,588.011,1203.229,448.702,1.945255641,0.218536966,0.686762664,0.597408103,1137.359,51.31,31.676,0.8,-60.269000000000034,B
1376.08,6.27,0.0,543.0,166.792,209.963,779.012,293.986,1.766442622,0.121208069,0.251070826,0.199447547,597.068,29.51,38.5653,73.793,-130.867,BB-
169274.0,3343.0,5141.0,31541.0,19781.0,41832.0,97652.0,64861.0,1.733441199,0.116857875,0.843302086,0.398770285,71622.0,1401.0,11.3292,5663.0,9986.0,AA
86814.0,1878.0,2262.0,20010.0,5658.0,5658.0,62681.0,8226.0,1.385013002,0.06517382,0.206278027,0.206278027,24133.0,1144.0,26.2935,1603.0,-411.0,BBB
34475.0,3321.0,1000.0,13693.0,7827.0,10348.0,31430.0,23595.0,1.09688196,0.227034083,0.576650878,0.436166063,3010.0,857.0,1.5288,2040.0,4694.0,BBB+
116539.0,5062.0,182.0,22383.0,17627.0,20407.0,64266.0,42602.0,1.813384994,0.151254087,0.388527149,0.335598964,52273.0,1164.0,42.1577,1331.0,2574.0,A
6485.693,1079.145,324.879,2927.127,849.616,2337.947,6112.064,4051.552,1.061129759,0.130998492,0.611787139,0.222325032,77.259,95.291,0.3816,84.827,311.84399999999994,BBB
8951.4,983.5,60.0,1998.1,-7.2,277.2,4059.6,-9983.7,2.204995566,-0.000804343,0.079969997,-0.002077143,4891.8,114.7,4.2313,1276.7,94.19999999999993,BBB-
1035.421,4.644,22.87,606.473,157.906,202.561,810.355,-161.98,1.277737535,0.15250415,0.333735893,0.260163111,225.066,22.995,5.5428,31.49,-250.36899999999997,BB+
144266.0,8558.0,15606.0,19811.0,19433.0,44122.0,74290.0,77328.0,1.941930273,0.134702563,0.531193566,0.233957766,69976.0,709.0,25.6171,6759.0,7279.0,AA-
35333.0,402.0,883.0,8261.0,3850.0,3850.0,23147.0,7944.0,1.526461312,0.108963292,0.353665258,0.353665258,12186.0,389.0,24.0888,1022.0,359.0,BBB+
8569.41,1292.862,376.693,1621.486,813.911,1404.859,3764.456,1728.263,2.276400627,0.094978651,0.241286742,0.139790494,4804.954,132.293,13.0054,4990.287,529.092,BB+
27900.0,3222.0,0.0,5330.0,3658.0,5970.0,18179.0,8213.0,1.534737884,0.131111111,0.261543854,0.160255849,9721.0,213.0,30.9958,4139.0,936.0,A
8399.7,75.4,3122.2,2103.4,909.1,2988.7,6327.6,3756.6,1.327470131,0.108230056,0.156404379,0.047574939,2072.1,141.2,18.2865,2899.0,102.90000000000003,BBB-
6229.5,1191.3,325.0,905.6,1336.3,2906.4,3571.4,3891.6,1.744273954,0.214511598,0.438801238,0.20175134,2658.1,59.3,19.4448,588.4,521.8,A
26522.0,176.0,1805.0,13824.0,4975.0,4975.0,21041.0,5007.0,1.260491422,0.187580122,0.387159533,0.387159533,5481.0,794.0,10.648,251.0,-128.0,BBB+
9675.986,50.092,12.207,4500.275,1502.402,2304.039,7856.512,830.626,1.231588013,0.155271204,0.347057906,0.226307146,1819.474,142.075,34.3038,66.007,-198.65199999999982,BBB
16852.0,137.0,1084.0,5531.0,1391.0,1391.0,11865.0,2609.0,1.420311842,0.082542131,0.280953343,0.280953343,4987.0,328.0,34.9474,361.0,-586.0,BBB+
66904.0,3130.0,2765.0,10565.0,13229.0,14921.0,28855.0,37127.0,2.318627621,0.197731077,0.307142857,0.272313709,38049.0,369.0,29.679,4628.0,5896.0,AA-
8041.7,322.6,131.5,4282.5,1038.2,2835.4,6878.9,-165.3,1.169038654,0.129102056,0.365834462,0.133952648,1162.8,298.9,5.5232,707.6,304.1,BB
11923.644,177.335,118.729,2963.794,734.878,852.455,10546.266,-22.445,1.130603381,0.061631998,0.284719968,0.24544925,1377.378,177.571,6.681,29.697,537.967,BB+
5706.052,40.732,682.701,1122.715,1519.043,5342.009,4709.582,1952.716,1.211583533,0.266216116,0.479985009,0.136487578,996.47,64.205,10.5219,1033.527,1467.075,A
4310.1,132.9,62.3,882.8,770.7,1884.4,2084.8,2389.0,2.067392556,0.178812557,0.539540743,0.220666552,2225.3,52.9,37.9915,475.5,206.89999999999998,A-
4193.911,161.168,52.28,1200.885,606.261,1106.604,2690.064,1084.04,1.559037629,0.144557431,0.220571123,0.120841484,1503.847,55.14,14.7927,420.276,-39.462999999999965,BBB+
3349.425,4.171,395.609,879.15,190.607,190.607,2416.993,408.96,1.385781837,0.05690738,0.214890484,0.214890484,932.432,34.16,27.2904,65.371,-214.04000000000002,BBB+
1171.589,34.924,0.027,455.053,264.429,369.259,676.525,19.223,1.731774879,0.225701163,0.349934564,0.250590633,495.064,39.486,7.7572,14.117,73.584,B+
50186.0,132.0,1802.0,10437.0,4349.0,4349.0,37198.0,8515.0,1.349158557,0.086657634,0.32423768,0.32423768,12982.0,585.0,33.6391,281.0,-645.0,BBB+
1378.298,75.988,0.292,325.798,160.063,238.386,871.497,253.602,1.581529254,0.116130909,0.511787475,0.343636953,506.801,21.641,13.2369,38.123,51.44900000000001,A+
70923.0,710.0,4411.0,20841.0,6455.0,6455.0,49583.0,9481.0,1.430389448,0.091014198,0.349542427,0.349542427,21340.0,835.0,21.9757,1969.0,-644.0,A
20200.0,1282.0,258.0,2434.0,3289.0,5494.0,13425.0,6678.0,1.504655493,0.162821782,0.295296963,0.176780435,6775.0,119.0,10.0282,342.0,1248.0,BBB
292829.0,8603.0,6056.0,76011.0,31689.0,71386.0,205905.0,35796.0,1.422155849,0.108216741,0.538977855,0.239257967,86924.0,3847.0,16.6515,1933.0,7737.0,A-
15849.1,496.6,7.5,3839.8,1803.6,4367.9,9337.2,2656.1,1.697414643,0.11379826,0.385223925,0.159067257,6511.9,177.2,40.9171,1562.7,766.2,A
17713.0,1795.0,727.0,3246.0,1843.0,6602.0,9118.0,7305.0,1.94264093,0.104047874,0.682377261,0.190490956,8595.0,113.0,22.7381,1588.0,-629.0,A+
13167.95,413.046,375.752,2384.167,2264.306,8717.035,7901.255,8128.088,1.666564362,0.171955847,0.187395769,0.048677258,5266.695,124.838,8.9856,2602.018,915.8580000000001,A
36839.0,2029.0,428.0,8013.0,2526.0,2854.0,18003.0,11948.0,2.046270066,0.068568636,0.331899058,0.293755088,18836.0,401.0,32.2938,1752.0,985.0,BBB
6582.6,269.5,17.8,1509.1,263.5,535.3,3861.2,1467.5,1.704806796,0.040029775,0.126746223,0.062390491,2709.3,115.1,23.9019,1472.8,497.0,BBB-
3977.255,303.236,368.401,700.0,405.693,1040.861,2063.556,1566.95,1.927379242,0.102003266,0.56573698,0.220505459,1913.699,65.458,46.1234,335.593,287.703,BB
8906.939,471.901,0.808,1993.586,610.736,2476.543,4450.778,2336.639,2.001209451,0.068568562,0.494375417,0.121917069,4455.011,111.397,36.3885,273.707,-156.81899999999996,BB
4010.0,282.0,60.0,1069.0,787.0,1432.0,3437.0,-2240.0,1.166715159,0.196259352,0.170071259,0.093467933,538.0,96.0,8.1197,688.0,-20.0,BB+
16584.0,1000.0,6.0,4254.0,2026.0,2368.0,9608.0,4493.0,1.726061615,0.122165943,0.059108382,0.050571614,6976.0,203.0,35.6434,2439.0,-1570.0,BB+
17722.0,1199.0,1001.0,3641.0,5135.0,8336.0,7332.0,29121.0,2.417075832,0.28975285,0.639018781,0.393637409,10390.0,94.0,9.9271,1784.0,3943.0,A+
14605.0,822.0,136.0,3738.0,1537.0,2898.0,10333.0,3117.0,1.413432691,0.105237932,0.208819715,0.110750829,4272.0,191.0,15.4457,3963.0,-335.0,BBB-
42852.1,1343.5,2212.4,12351.6,4044.5,9501.6,22304.0,9121.9,1.921274211,0.094382772,0.56257105,0.239466891,20548.1,479.9,51.31,1859.5,-4796.1,BBB
2534.919,73.884,6.301,1389.215,336.892,647.847,1873.479,-761.745,1.353054398,0.132900499,0.550987291,0.286523223,223.895,73.057,2.4091,21.099,385.152,BB
